Var1_1,Var1_2
-21,-21
-35,-31
-45,-35
-45,-39
-53,-39
-49,-41
-51,-41
-47,-37
-47,-37
-45,-39
-45,-37
-43,-37
-45,-35
-43,-37
-43,-37
-37,-33
-37,-35
-41,-39
-39,-37
-37,-37
-41,-37
-43,-41
-41,-43
-41,-41
-39,-45
-43,-49
-41,-47
-41,-49
-45,-47
-41,-47
-41,-47
-41,-47
-39,-47
-39,-49
-39,-47
-33,-47
-39,-47
-37,-49
-35,-45
-35,-47
-31,-47
-31,-43
-27,-45
-27,-43
-27,-43
-25,-43
-25,-45
-23,-37
-17,-35
-11,-29
-7,-29
3,-17
15,-15
21,-19
15,-33
5,-41
5,-49
-5,-53
-9,-53
-5,-53
-9,-53
-7,-55
-5,-53
-3,-49
11,-53
-41,-67
-73,11
-23,63
135,-11
367,-25
561,77
617,-97
169,-259
-91,-185
-117,-123
-85,-77
-49,-17
7,13
19,13
21,25
29,27
29,31
39,37
45,41
51,49
55,53
61,63
63,75
75,81
79,95
87,107
97,127
109,143
123,161
137,177
157,193
169,201
177,201
189,197
195,181
187,155
185,125
161,87
135,55
101,17
67,-9
41,-25
27,-35
21,-37
15,-47
13,-47
15,-43
15,-43
9,-49
13,-47
9,-43
11,-45
11,-45
17,-41
15,-43
17,-41
17,-41
21,-39
19,-39
17,-41
17,-47
15,-45
25,-39
19,-49
15,-49
13,-51
11,-51
9,-51
9,-55
5,-53
11,-51
7,-55
5,-55
3,-55
-1,-57
1,-51
1,-59
-1,-55
-5,-53
1,-55
-3,-55
-3,-53
-5,-55
-7,-45
-3,-39
7,-35
1,-31
19,-21
29,-25
23,-29
19,-39
5,-47
-3,-55
-11,-63
-17,-57
-17,-59
-15,-57
-15,-55
-17,-57
-19,-53
-7,-51
-59,-67
-97,11
-45,81
141,5
397,-39
583,49
583,-129
87,-257
-143,-183
-153,-121
-113,-69
-65,-3
-23,15
-19,17
-19,23
-15,29
-9,33
-3,41
1,47
1,51
9,61
13,69
17,85
25,89
31,105
41,123
57,143
65,157
77,177
95,195
109,207
129,211
139,209
153,201
149,175
143,143
123,103
91,67
55,33
25,5
3,-13
-7,-23
-23,-31
-29,-37
-35,-41
-43,-43
-39,-43
-45,-45
-39,-39
-39,-39
-39,-39
-41,-39
-37,-37
-41,-37
-41,-35
-39,-37
-39,-37
-33,-33
-37,-35
-35,-37
-37,-39
-37,-37
-39,-41
-37,-41
-41,-45
-35,-41
-39,-45
-41,-47
-43,-51
-47,-49
-47,-49
-47,-51
-51,-53
-43,-49
-47,-49
-47,-51
-49,-53
-53,-51
-49,-51
-53,-49
-51,-51
-47,-49
-51,-49
-53,-49
-49,-47
-49,-41
-39,-29
-39,-29
-35,-23
-13,-13
-13,-23
-25,-33
-33,-41
-43,-51
-49,-57
-53,-57
-57,-57
-51,-57
-53,-55
-53,-57
-53,-55
-47,-53
-71,-67
-125,-33
-111,51
41,27
277,-53
497,41
565,-67
197,-261
-117,-221
-187,-143
-149,-87
-115,-31
-53,17
-57,15
-51,17
-53,25
-51,33
-53,33
-51,41
-41,47
-37,53
-27,59
-21,69
-21,77
-15,91
-5,103
1,115
17,139
25,159
37,175
53,191
67,203
79,209
89,209
95,199
105,185
97,155
77,115
51,83
19,49
-11,17
-35,-3
-51,-17
-59,-23
-67,-35
-77,-43
-77,-41
-77,-41
-75,-39
-83,-45
-81,-43
-77,-41
-77,-41
-83,-43
-77,-41
-83,-43
-81,-39
-85,-41
-83,-43
-79,-39
-83,-41
-81,-43
-83,-47
-85,-45
-85,-47
-85,-49
-85,-51
-81,-51
-83,-51
-87,-55
-87,-57
-87,-51
-87,-51
-87,-55
-85,-55
-85,-53
-85,-53
-91,-55
-87,-51
-93,-53
-91,-53
-93,-53
-93,-53
-89,-53
-89,-53
-89,-53
-87,-49
-89,-51
-89,-45
-85,-41
-77,-35
-69,-27
-61,-17
-53,-21
-53,-23
-67,-39
-71,-51
-79,-57
-85,-57
-83,-57
-89,-59
-83,-57
-81,-57
-83,-55
-79,-55
-79,-59
-147,-77
-151,13
-43,47
157,-49
425,-1
569,85
415,-127
-61,-259
-221,-179
-181,-95
-133,-43
-75,9
-67,9
-67,11
-65,17
-57,19
-51,27
-41,35
-47,39
-41,43
-35,51
-29,59
-23,67
-15,79
-7,93
11,111
17,125
29,141
45,159
61,177
75,187
91,193
101,193
111,189
113,171
105,149
93,115
63,81
35,45
5,17
-19,-5
-31,-21
-47,-33
-55,-39
-55,-43
-65,-45
-63,-45
-65,-47
-67,-49
-61,-45
-61,-45
-61,-47
-61,-43
-61,-43
-63,-45
-61,-43
-57,-45
-51,-41
-57,-43
-59,-45
-57,-47
-59,-47
-59,-49
-63,-51
-59,-53
-55,-51
-63,-55
-67,-57
-63,-57
-65,-57
-65,-57
-69,-61
-67,-59
-61,-57
-63,-57
-63,-63
-65,-63
-67,-61
-67,-57
-67,-61
-65,-61
-57,-57
-63,-59
-63,-59
-59,-59
-59,-59
-61,-55
-61,-59
-57,-51
-43,-39
-45,-41
-41,-35
-29,-25
-23,-25
-31,-41
-41,-49
-49,-63
-51,-61
-59,-65
-61,-65
-57,-65
-61,-61
-53,-61
-59,-65
-49,-61
-97,-87
-131,-33
-85,29
89,-15
329,-37
527,81
499,-81
25,-279
-175,-211
-175,-129
-129,-71
-71,-9
-49,5
-49,5
-41,9
-41,11
-29,23
-27,25
-19,29
-15,37
-13,45
-7,53
-1,59
5,69
15,83
19,95
27,109
37,127
49,147
65,163
83,179
95,191
111,193
119,189
123,179
129,161
121,133
101,99
73,59
41,29
21,5
-3,-13
-17,-27
-25,-37
-35,-41
-39,-45
-37,-47
-35,-49
-29,-43
-31,-45
-35,-47
-31,-45
-29,-43
-29,-43
-25,-43
-23,-41
-17,-39
-17,-43
-19,-45
-17,-45
-23,-43
-17,-47
-17,-43
-17,-51
-9,-49
-17,-53
-21,-57
-17,-59
-17,-55
-17,-59
-15,-57
-15,-59
-11,-55
-15,-61
-15,-59
-17,-59
-15,-59
-13,-59
-13,-61
-13,-61
-5,-57
-7,-57
-9,-59
-13,-63
-7,-57
-9,-57
-9,-57
-3,-57
-5,-53
1,-47
3,-43
7,-45
7,-35
25,-23
31,-27
25,-37
19,-43
11,-55
-1,-61
-3,-63
-7,-59
-5,-59
-7,-59
-7,-57
3,-53
9,-53
-45,-73
-79,-9
-25,59
163,31
409,-21
559,73
583,-53
153,-253
-93,-207
-125,-151
-101,-105
-69,-55
-11,-3
7,5
11,5
15,13
19,19
27,19
27,29
33,35
37,41
41,45
51,59
57,65
55,71
67,89
75,103
89,121
103,135
115,153
135,165
147,177
161,183
173,181
173,171
175,159
167,129
157,99
131,69
97,35
71,11
47,-13
33,-21
23,-29
13,-39
13,-41
15,-41
13,-39
7,-45
9,-43
9,-37
7,-37
9,-39
11,-35
21,-31
15,-35
13,-37
13,-37
13,-35
11,-35
9,-37
9,-39
9,-39
3,-41
-3,-43
-5,-43
-11,-47
-17,-45
-23,-49
-23,-51
-21,-49
-23,-49
-27,-51
-25,-55
-29,-53
-27,-51
-31,-55
-31,-53
-27,-51
-27,-51
-33,-55
-31,-53
-33,-53
-35,-51
-33,-45
-23,-35
-21,-35
-15,-27
-3,-25
-5,-29
-11,-39
-25,-49
-37,-59
-49,-63
-49,-59
-53,-61
-55,-61
-51,-55
-49,-53
-49,-55
-45,-55
-95,-75
-133,-11
-95,65
99,-7
359,-15
545,97
569,-57
77,-267
-179,-193
-193,-127
-157,-81
-121,-29
-67,15
-61,11
-61,17
-55,21
-53,27
-43,37
-41,41
-37,43
-31,53
-29,61
-25,69
-15,81
-9,89
5,107
13,125
23,141
39,159
51,179
69,189
85,199
99,201
113,199
115,181
111,161
107,135
87,101
59,69
23,33
-1,7
-19,-7
-39,-25
-55,-33
-61,-39
-65,-43
-69,-45
-65,-45
-71,-49
-67,-45
-69,-45
-65,-43
-65,-43
-63,-41
-69,-41
-67,-41
-65,-39
-61,-37
-59,-37
-63,-41
-61,-39
-57,-39
-61,-41
-59,-43
-61,-45
-57,-41
-63,-51
-69,-51
-65,-51
-65,-51
-71,-53
-69,-53
-71,-59
-67,-51
-65,-55
-73,-57
-69,-55
-69,-55
-73,-51
-71,-55
-73,-57
-67,-49
-69,-51
-69,-41
-57,-31
-59,-33
-49,-25
-37,-29
-39,-29
-43,-35
-55,-49
-61,-59
-71,-61
-79,-59
-79,-61
-79,-59
-79,-61
-69,-55
-75,-59
-69,-53
-107,-75
-159,-33
-135,35
21,-1
249,-41
487,69
587,37
271,-233
-125,-221
-221,-139
-181,-85
-147,-45
-85,11
-61,19
-65,15
-63,19
-57,27
-53,33
-47,39
-45,41
-39,51
-29,59
-25,67
-21,79
-15,89
-5,105
5,121
13,135
27,153
45,173
63,189
77,199
93,205
103,205
111,193
111,175
107,149
97,121
73,79
37,39
3,7
-23,-13
-41,-25
-49,-37
-59,-43
-61,-39
-61,-45
-67,-51
-65,-49
-65,-51
-69,-47
-69,-49
-69,-49
-65,-43
-61,-47
-67,-47
-63,-43
-59,-45
-65,-41
-61,-43
-63,-45
-61,-43
-57,-45
-61,-47
-61,-53
-57,-49
-65,-55
-63,-55
-67,-57
-63,-51
-61,-57
-65,-61
-69,-61
-61,-59
-67,-61
-69,-63
-65,-63
-63,-61
-63,-61
-65,-63
-63,-61
-63,-61
-61,-59
-61,-61
-59,-61
-57,-53
-51,-49
-47,-45
-45,-45
-39,-33
-25,-27
-21,-33
-29,-47
-35,-49
-43,-65
-55,-69
-57,-67
-59,-67
-55,-67
-53,-65
-55,-65
-49,-61
-41,-65
-95,-85
-137,-11
-103,39
63,-35
317,-31
531,87
613,-13
253,-267
-113,-219
-193,-139
-153,-83
-107,-19
-51,7
-43,5
-33,13
-29,13
-19,25
-17,27
-17,31
-11,37
-1,45
3,53
13,63
19,73
27,85
37,95
51,113
63,131
81,145
95,167
113,179
133,191
151,197
163,193
169,187
175,169
173,143
163,107
135,71
107,37
77,3
53,-21
35,-37
21,-43
17,-51
13,-53
9,-53
13,-57
11,-57
13,-59
11,-55
13,-53
13,-55
15,-55
13,-53
17,-51
19,-51
19,-53
23,-53
17,-49
15,-51
19,-55
17,-53
23,-55
19,-55
21,-59
19,-57
19,-57
17,-63
15,-67
21,-59
19,-65
15,-67
15,-67
13,-65
13,-67
17,-65
17,-67
15,-65
19,-63
19,-65
17,-67
21,-63
19,-65
23,-65
19,-61
19,-59
25,-63
21,-59
23,-57
29,-51
23,-47
35,-35
45,-31
55,-29
47,-47
35,-57
29,-65
21,-63
13,-63
15,-67
13,-67
13,-63
19,-61
15,-61
23,-59
-17,-71
-65,1
-25,69
157,19
411,-1
573,81
625,-97
189,-265
-85,-197
-119,-145
-99,-105
-63,-55
-13,1
15,9
11,5
13,13
19,19
25,27
31,35
33,41
37,51
47,53
49,63
55,77
67,89
69,99
83,115
91,131
109,151
125,167
139,177
149,183
165,185
173,181
179,165
175,143
167,117
145,81
109,41
77,15
51,-5
33,-19
15,-35
5,-41
1,-41
-1,-45
-7,-49
-9,-47
-9,-45
-11,-43
-11,-45
-9,-41
-9,-41
-9,-39
-5,-37
-7,-41
-3,-39
-7,-35
-3,-39
-5,-37
-5,-37
1,-41
-7,-39
-3,-43
-5,-43
-9,-45
-11,-45
-13,-51
-13,-49
-11,-51
-15,-49
-17,-57
-19,-55
-21,-51
-25,-57
-21,-55
-23,-53
-17,-53
-23,-55
-27,-53
-25,-53
-25,-53
-27,-55
-27,-53
-27,-51
-23,-49
-25,-53
-27,-53
-25,-53
-31,-51
