Var1_1,Var1_2
-19,19
-23,21
-25,23
-29,17
-35,15
-39,9
-43,9
-43,3
-41,3
-33,1
-23,3
-23,-3
-19,-7
-21,-13
-23,-15
-23,-17
-27,-21
-29,-19
-25,-19
-27,-17
-23,-17
-23,-15
-19,-15
-17,-15
-21,-17
-21,-15
-19,-15
-19,-15
-19,-17
-21,-17
-23,-17
-21,-19
-23,-21
-23,-23
-27,-21
-29,-21
-27,-15
-21,-11
-15,-7
-9,-3
-9,-5
-1,-11
1,-7
3,-9
9,-15
-3,-25
-11,-21
-23,-27
-31,-31
-37,-33
-37,-29
-39,-29
-37,-33
-37,-29
-37,-29
-35,-19
-41,-17
3,-21
129,-103
335,-205
245,-261
-113,-143
-177,-41
-99,-3
-51,-5
-37,-9
-39,-7
-37,-5
-37,-5
-35,-7
-33,-3
-31,-3
-31,1
-29,-1
-29,3
-29,3
-27,9
-25,11
-23,15
-21,15
-21,21
-21,25
-19,31
-17,33
-19,35
-19,35
-23,31
-27,31
-29,23
-33,21
-33,23
-29,19
-29,13
-23,9
-19,5
-19,-5
-19,-13
-23,-17
-27,-17
-29,-19
-29,-19
-29,-19
-25,-15
-27,-15
-23,-15
-27,-15
-27,-15
-25,-11
-23,-13
-23,-15
-25,-15
-23,-13
-25,-15
-25,-17
-25,-17
-27,-15
-31,-15
-27,-17
-27,-17
-31,-17
-31,-11
-25,-5
-15,-3
-11,1
-5,1
-3,-3
-1,-3
3,-3
11,-5
3,-15
-15,-13
-25,-19
-31,-23
-35,-23
-37,-23
-41,-21
-35,-23
-37,-23
-33,-23
-35,-11
-39,-5
11,-13
183,-101
403,-213
125,-209
-191,-83
-157,-15
-75,5
-43,1
-39,1
-41,1
-39,1
-39,1
-37,1
-33,3
-35,5
-33,5
-33,9
-27,9
-23,13
-23,15
-23,19
-21,21
-19,25
-17,29
-13,33
-15,39
-17,39
-17,37
-19,35
-23,35
-29,31
-29,27
-29,23
-27,23
-21,19
-17,15
-11,7
-11,-1
-19,-5
-19,-7
-23,-11
-19,-11
-19,-11
-23,-11
-23,-9
-21,-11
-19,-11
-17,-11
-21,-9
-17,-7
-15,-11
-17,-11
-17,-13
-19,-11
-21,-13
-21,-15
-19,-15
-19,-15
-23,-17
-23,-19
-23,-19
-23,-19
-23,-15
-23,-19
-21,-15
-19,-9
-15,-3
-7,-5
-3,-5
1,-7
3,-7
5,-7
13,-7
17,-23
-5,-19
-13,-25
-19,-31
-27,-31
-27,-31
-33,-31
-29,-33
-29,-31
-29,-31
-25,-27
-33,-19
-11,-1
79,-57
261,-155
383,-269
15,-207
-199,-83
-137,-17
-59,-7
-33,-7
-31,-9
-35,-9
-33,-9
-29,-7
-29,-7
-27,-5
-27,-3
-23,-1
-23,-1
-19,1
-19,3
-15,9
-15,13
-13,13
-11,19
-11,23
-11,25
-9,27
-9,29
-11,31
-13,27
-17,21
-21,13
-23,19
-27,13
-23,11
-13,7
-9,7
-9,1
-5,-5
-7,-11
-11,-15
-15,-15
-17,-19
-15,-17
-11,-17
-15,-15
-15,-15
-11,-11
-9,-13
-9,-13
-13,-15
-11,-13
-7,-15
-9,-15
-11,-15
-9,-15
-9,-13
-7,-17
-17,-17
-13,-17
-13,-15
-13,-17
-15,-15
-19,-13
-13,-3
-1,-5
-3,3
5,1
9,3
17,1
25,1
27,-7
9,-11
-1,-11
-11,-17
-21,-21
-21,-21
-25,-19
-23,-19
-27,-21
-25,-21
-25,-19
-25,-15
-31,-11
-3,3
105,-45
325,-135
287,-203
-119,-135
-207,-51
-115,-13
-41,-5
-29,-3
-25,-5
-23,-5
-23,-3
-27,-1
-25,-1
-23,1
-19,-1
-19,-1
-19,3
-15,3
-13,5
-11,9
-7,11
-5,13
-7,15
-5,21
-3,21
-5,21
-7,19
-11,21
-17,17
-21,9
-23,5
-25,5
-21,5
-13,3
-9,-1
-5,-5
-5,-7
-5,-13
-7,-17
-9,-21
-9,-21
-9,-21
-11,-21
-7,-19
-5,-21
-5,-21
-3,-19
-3,-17
-5,-17
-1,-17
-3,-19
-5,-17
-5,-17
-7,-19
-3,-19
-5,-19
-9,-21
-9,-23
-9,-21
-11,-19
-13,-19
-11,-19
-11,-13
-3,-7
-5,-3
7,-5
13,-9
15,-11
21,-7
19,-7
29,-17
7,-19
-5,-23
-13,-27
-21,-29
-21,-27
-25,-31
-29,-29
-27,-31
-25,-29
-23,-29
-25,-17
-23,-11
45,-33
203,-123
427,-245
157,-245
-187,-117
-165,-31
-67,-7
-29,-11
-25,-13
-27,-13
-31,-13
-27,-11
-21,-11
-25,-7
-21,-9
-21,-5
-19,-5
-19,-3
-17,-1
-13,3
-13,9
-9,11
-7,15
-5,23
-5,31
-1,31
-3,35
-3,35
-7,37
-9,33
-13,29
-15,23
-17,23
-17,19
-13,17
-9,9
-3,3
-1,-5
-3,-11
-7,-15
-5,-13
-11,-19
-9,-17
-9,-17
-9,-15
-7,-15
-5,-15
-7,-13
-7,-13
-7,-15
-5,-15
-7,-15
-9,-15
-9,-13
-9,-19
-9,-19
-13,-19
-11,-19
-11,-17
-13,-21
-15,-19
-15,-19
-13,-15
-11,-9
-5,-7
3,-3
9,-5
13,-9
15,-9
19,-5
21,-7
29,-17
7,-19
-1,-23
-13,-31
-21,-29
-21,-27
-19,-27
-21,-33
-21,-29
-19,-27
-15,-25
-25,-17
-13,3
87,-47
267,-147
413,-269
65,-217
-185,-85
-137,-15
-57,-3
-25,-9
-21,-7
-25,-7
-23,-5
-19,-5
-19,-3
-21,-3
-19,-1
-15,-1
-13,3
-11,3
-15,5
-11,5
-7,13
-5,15
-7,17
-3,21
1,27
3,31
3,29
-1,31
-1,31
-7,31
-9,23
-11,17
-13,19
-11,17
-5,13
1,7
3,1
3,-7
1,-13
-5,-15
-3,-17
-3,-17
-3,-19
-3,-17
-3,-13
1,-15
-1,-15
-1,-15
-1,-11
1,-13
1,-15
1,-17
1,-13
-1,-15
-1,-17
-1,-17
-1,-17
-3,-17
-3,-17
-5,-17
-5,-13
-5,-5
3,-1
5,1
13,1
19,-1
23,-1
29,-1
37,-9
21,-17
5,-17
-3,-23
-11,-21
-13,-23
-17,-23
-19,-25
-19,-23
-19,-23
-17,-25
-15,-21
-25,-13
-7,-1
87,-49
285,-141
359,-237
-23,-175
-197,-71
-125,-21
-47,-9
-23,-7
-21,-7
-21,-5
-19,-5
-17,-3
-19,-3
-19,-1
-15,3
-11,1
-9,5
-9,7
-9,9
-5,11
-3,15
-1,17
1,23
-1,25
5,27
3,31
3,35
-1,35
-3,33
-11,29
-13,27
-15,25
-17,19
-15,19
-7,17
-3,13
-1,11
1,5
-1,1
-7,-3
-7,-3
-7,-5
-5,-3
-5,-3
-5,-5
-3,-3
-3,-1
1,-1
-1,-3
-1,-1
1,-1
-1,-3
-1,-3
-1,-5
1,-5
-3,-7
-3,-9
-5,-11
-7,-9
-9,-9
-11,-11
-9,-11
-7,-5
1,1
5,5
11,3
15,1
17,-5
21,-3
21,-1
29,-11
11,-15
-1,-15
-7,-21
-15,-25
-17,-25
-21,-25
-21,-27
-23,-25
-19,-25
-17,-25
-15,-17
-25,-9
15,-5
129,-101
345,-193
339,-277
-99,-165
-191,-43
-93,-3
-35,-1
-23,-5
-25,-5
-25,-3
-25,-3
-23,1
-23,-1
-23,1
-19,1
-17,5
-17,7
-15,9
-13,13
-11,14
-9,16
-9,24
-7,28
-3,32
-3,34
-1,36
-7,40
-9,42
-11,38
-13,34
-15,32
-23,28
-23,28
-19,22
-11,18
-7,8
-7,2
-7,-4
-13,-8
-15,-10
-15,-12
-13,-12
-13,-12
-13,-9
-11,-9
-11,-11
-13,-11
-13,-11
-11,-9
-11,-11
-11,-13
-13,-13
-15,-13
-13,-13
-11,-13
-17,-15
-13,-13
-15,-15
-13,-15
-15,-15
-17,-17
-15,-5
-11,-1
-5,-1
5,-1
9,-5
9,-5
17,-3
15,-3
21,-15
1,-17
-7,-17
-15,-25
-23,-27
-29,-25
-29,-25
-29,-25
-29,-29
-27,-25
-29,-25
-31,-19
-27,-9
29,-25
179,-111
391,-223
175,-245
-151,-125
-163,-27
-79,-1
-39,-3
-31,-5
-29,-7
-31,-5
-29,-3
-29,-3
-27,-3
-25,-3
-25,-1
-23,5
-21,5
-21,5
-21,5
-13,13
-17,17
-11,17
-9,19
-7,25
-7,29
-9,31
-11,31
-11,31
-15,29
-19,27
-23,23
-25,21
-19,19
-17,15
-15,13
-9,9
-13,1
-13,-5
-13,-11
-21,-11
-17,-15
-17,-17
-19,-15
-19,-13
-15,-15
-15,-15
-17,-15
-17,-13
-19,-15
-17,-17
-11,-17
-17,-17
-19,-17
-15,-17
-15,-21
-17,-19
-13,-21
-19,-21
-21,-23
-21,-21
-19,-23
-19,-21
-23,-17
-11,-9
-9,-9
-1,-9
-1,-9
7,-9
11,-9
17,-9
21,-13
11,-21
-5,-19
-13,-27
-23,-31
-27,-27
-31,-29
-31,-31
-27,-31
-29,-29
-25,-29
-27,-27
-37,-21
-15,-9
73,-39
275,-131
375,-237
-23,-197
-213,-91
-145,-31
-63,-13
-35,-13
-33,-15
-27,-15
-31,-15
-29,-13
-31,-13
-27,-15
-27,-11
-27,-7
-27,-7
-23,-7
-19,-3
-23,-1
-21,1
-17,1
-11,5
-11,11
-15,13
-15,17
-15,17
-15,19
-23,15
-29,13
-31,9
-35,3
-35,5
-35,3
-23,-1
-13,-1
-11,-5
-11,-9
-11,-17
-15,-21
-19,-23
-19,-27
-21,-23
-19,-23
-17,-21
-13,-23
-13,-21
-13,-19
-15,-19
-13,-23
-11,-23
-11,-23
