Var1_1,Var1_2
49,73
59,85
61,89
71,95
83,101
71,101
73,89
61,85
47,73
23,53
5,31
-5,15
-13,1
-29,-7
-35,-21
-39,-25
-37,-31
-43,-31
-43,-33
-41,-33
-41,-29
-41,-31
-43,-31
-45,-29
-39,-29
-37,-27
-39,-27
-33,-27
-35,-23
-41,-21
-39,-27
-33,-27
-33,-23
-29,-23
-21,-21
-19,-13
-15,-15
-7,-13
-11,-17
-11,-25
-9,-27
-15,-27
-33,-27
-51,-31
-53,-35
-49,-35
-57,-39
-51,-39
-53,-35
-51,-37
-51,-35
-47,-33
-45,-33
-63,-33
-131,-33
-113,-19
51,-5
293,27
233,55
-45,-127
-147,-379
-125,-393
-41,-271
-33,-99
-31,-29
-39,-5
-37,3
-31,9
-29,13
-27,15
-21,19
-23,27
-17,27
-15,29
-7,33
-9,37
-3,45
7,51
9,61
21,69
25,83
37,91
43,103
47,111
51,111
53,113
57,111
51,107
39,93
31,75
15,55
-3,29
-13,11
-23,-5
-31,-17
-35,-23
-41,-29
-41,-31
-45,-33
-47,-33
-43,-35
-41,-35
-45,-33
-45,-33
-43,-31
-43,-29
-45,-31
-43,-29
-45,-29
-41,-27
-33,-29
-47,-25
-43,-31
-35,-27
-37,-27
-27,-25
-23,-19
-25,-15
-21,-19
-11,-17
-11,-21
-17,-29
-19,-31
-21,-31
-47,-33
-49,-41
-55,-39
-51,-43
-57,-39
-61,-43
-51,-43
-47,-39
-53,-39
-53,-37
-49,-37
-75,-37
-129,-31
-97,-19
93,-11
295,35
193,13
-55,-191
-151,-409
-95,-383
-41,-233
-37,-81
-37,-29
-39,-5
-41,3
-35,9
-35,13
-25,17
-27,21
-25,27
-21,21
-11,31
1,39
-9,47
5,45
7,59
23,69
35,79
41,89
49,99
67,109
71,113
75,113
69,115
67,107
55,97
33,75
11,49
3,31
-19,7
-37,-11
-33,-21
-47,-27
-47,-31
-45,-35
-37,-33
-51,-35
-57,-37
-47,-39
-43,-33
-35,-37
-45,-33
-53,-33
-37,-37
-41,-33
-45,-33
-47,-37
-35,-35
-45,-33
-45,-37
-35,-37
-39,-35
-27,-37
-25,-29
-15,-25
-13,-19
-15,-19
-15,-23
-13,-31
-7,-37
-9,-35
-15,-31
-45,-39
-41,-49
-53,-45
-51,-47
-43,-47
-49,-47
-49,-45
-49,-47
-43,-43
-45,-43
-43,-45
-57,-43
-109,-37
-101,-17
75,-9
289,11
213,21
-41,-171
-149,-383
-131,-375
-51,-261
-37,-111
-33,-47
-31,-21
-27,-11
-21,-3
-19,-3
-17,3
-17,5
-19,11
-17,11
-3,13
1,19
5,23
17,33
29,35
23,41
37,53
49,63
71,69
87,79
73,83
85,83
79,81
83,73
71,67
53,53
25,35
9,13
-7,-1
-19,-13
-21,-27
-31,-35
-35,-37
-33,-39
-31,-41
-45,-41
-31,-43
-37,-41
-35,-43
-31,-41
-27,-37
-29,-35
-29,-37
-23,-39
-23,-33
-23,-35
-33,-37
-27,-43
-31,-37
-29,-33
-15,-33
-9,-31
-3,-23
-3,-27
1,-21
7,-29
5,-37
-3,-39
1,-35
-23,-33
-37,-43
-33,-51
-33,-49
-37,-49
-37,-49
-41,-47
-45,-51
-41,-47
-35,-47
-35,-47
-31,-47
-67,-45
-123,-39
-79,-23
149,-15
317,33
121,-9
-77,-251
-123,-417
-73,-349
-19,-213
-23,-79
-29,-35
-29,-19
-29,-7
-23,-1
-19,3
-21,3
-11,7
-11,13
-7,15
-11,17
1,21
7,29
11,37
17,43
25,53
43,59
49,73
57,79
73,89
79,99
79,101
75,99
75,91
67,85
37,67
21,43
9,23
-3,7
-17,-9
-27,-21
-25,-27
-37,-29
-31,-35
-35,-39
-45,-39
-31,-37
-43,-35
-35,-37
-33,-33
-29,-33
-27,-33
-33,-31
-41,-31
-35,-33
-23,-29
-25,-31
-27,-31
-35,-29
-25,-31
-19,-29
-15,-21
-11,-19
-9,-17
3,-21
-7,-19
-5,-31
1,-33
-7,-29
-31,-31
-41,-33
-45,-39
-43,-41
-41,-43
-45,-41
-47,-41
-43,-41
-43,-39
-45,-37
-39,-37
-41,-37
-61,-35
-113,-31
-83,-19
127,-19
297,35
155,15
-59,-187
-123,-401
-85,-375
-21,-247
-25,-97
-31,-39
-33,-11
-25,5
-23,7
-15,9
-19,15
-19,19
-17,21
-7,25
-9,33
-5,37
11,39
9,47
19,55
27,69
35,77
47,87
57,101
63,113
67,117
75,115
67,115
75,105
65,103
47,85
25,63
13,41
5,17
-11,-1
-25,-11
-27,-25
-27,-27
-29,-31
-39,-29
-45,-31
-31,-33
-29,-31
-33,-31
-31,-29
-33,-25
-31,-27
-27,-27
-35,-25
-31,-29
-29,-25
-29,-23
-27,-25
-27,-27
-29,-27
-19,-23
-13,-15
-13,-15
-3,-17
1,-13
-3,-17
-9,-27
-3,-33
-13,-27
-31,-29
-43,-35
-51,-35
-41,-41
-39,-39
-47,-39
-45,-41
-39,-37
-43,-33
-43,-37
-35,-35
-55,-33
-113,-31
-117,-19
25,-13
281,15
251,45
-15,-135
-121,-393
-107,-405
-31,-283
-21,-113
-21,-27
-29,1
-29,7
-23,11
-19,17
-19,25
-17,25
-9,29
-3,31
-9,37
-3,41
5,47
1,53
23,61
35,69
31,81
47,89
51,103
67,111
69,117
81,117
79,123
75,117
73,105
51,93
37,75
19,55
1,33
-11,9
-23,-1
-27,-11
-27,-19
-41,-23
-45,-25
-39,-27
-33,-27
-41,-27
-41,-25
-41,-23
-31,-25
-35,-25
-29,-21
-37,-19
-35,-23
-33,-23
-35,-19
-41,-19
-35,-25
-31,-23
-23,-21
-15,-15
-11,-11
-9,-9
-7,-7
-1,-11
-13,-15
1,-29
-19,-19
-25,-25
-31,-29
-37,-35
-43,-31
-47,-33
-51,-33
-45,-33
-41,-33
-45,-31
-33,-31
-45,-31
-43,-31
-85,-27
-121,-15
-53,-1
185,3
307,45
87,-25
-109,-259
-147,-389
-81,-317
-35,-167
-31,-55
-23,-17
-17,3
-29,13
-25,11
-11,15
-13,21
-15,21
-9,21
-7,31
-3,33
-5,41
13,41
21,45
27,53
37,63
43,71
63,81
59,93
77,95
77,99
85,101
81,95
75,89
53,79
45,65
25,43
11,27
-9,11
-29,-1
-23,-13
-29,-19
-37,-23
-41,-27
-37,-25
-35,-27
-41,-29
-25,-25
-33,-21
-35,-21
-31,-25
-37,-23
-33,-21
-31,-23
-33,-21
-23,-19
-29,-19
-29,-21
-35,-19
-17,-17
-3,-11
-17,-7
