Var1_1,Var1_2
-67,-35
-69,-1
-75,1
-73,-3
-77,-3
-79,-3
-73,-3
-75,-5
-71,-7
-65,-5
-63,-7
-55,-9
-49,-15
-47,-17
-43,-15
-45,-21
-41,-23
-39,-29
-41,-33
-37,-37
-37,-41
-41,-45
-45,-41
-43,-45
-43,-47
-51,-43
-47,-33
-37,-27
-33,-13
-29,-9
-27,3
-31,11
-31,5
-29,9
-27,13
-31,9
-33,7
-33,9
-29,11
-33,9
-37,7
-29,13
-35,11
-27,7
-33,5
-27,11
-25,11
-27,11
-29,7
-29,9
-25,11
-27,7
-23,11
-15,19
-15,25
-19,23
1,19
15,5
-1,-1
-11,-1
-19,3
-15,9
-23,11
-29,7
-45,7
-35,1
-33,1
-39,1
-31,1
-27,5
-37,33
-149,31
-139,-33
95,-125
441,-21
559,91
517,171
283,-53
-11,-135
-59,-57
-53,-11
-59,-5
-57,-5
-57,-3
-61,-13
-59,-13
-51,-9
-55,-9
-55,-15
-45,-15
-39,-15
-37,-21
-35,-23
-31,-29
-29,-29
-29,-33
-23,-43
-27,-49
-23,-51
-21,-53
-33,-59
-29,-59
-39,-55
-33,-53
-25,-47
-29,-43
-21,-33
-11,-21
-15,-17
-15,-9
-19,-3
-13,1
-15,5
-21,1
-19,3
-17,5
-27,-1
-25,1
-19,5
-23,5
-19,1
-23,1
-21,3
-21,1
-21,1
-33,-3
-29,3
-13,1
-19,3
-19,1
-13,9
-3,11
-7,9
-5,15
17,3
3,-7
-9,-9
-17,-5
-17,1
-21,1
-31,-7
-31,-7
-31,-5
-37,-3
-35,-13
-35,-3
-27,-3
-61,31
-171,15
-91,-41
179,-79
491,-29
563,45
509,129
245,-107
-25,-163
-65,-63
-51,-11
-57,-7
-61,-13
-67,-11
-61,-13
-55,-9
-55,-17
-61,-21
-47,-19
-47,-17
-43,-19
-41,-27
-35,-27
-31,-31
-27,-29
-31,-37
-19,-43
-21,-43
-31,-49
-27,-53
-21,-53
-29,-51
-27,-47
-39,-49
-33,-41
-23,-29
-21,-23
-25,-21
-17,-13
-15,-5
-15,-1
-15,-1
-21,-3
-27,1
-25,-1
-23,-5
-19,-3
-23,1
-27,5
-15,-3
-19,1
-21,3
-23,1
-21,-9
-21,-3
-19,-3
-17,-3
-15,-1
-19,-5
-19,-1
-7,9
-1,9
-11,13
-3,15
17,1
9,-11
-1,-13
-13,-7
-11,-5
-11,1
-17,-3
-25,-7
-37,-9
-25,-7
-29,-7
-31,-5
-25,-7
-31,25
-147,41
-143,-5
77,-89
401,-49
561,-9
547,97
327,-127
15,-169
-41,-47
-43,3
-45,-1
-55,-7
-61,-9
-57,-7
-55,-7
-53,-13
-51,-11
-55,-11
-45,-13
-35,-15
-39,-17
-35,-13
-25,-19
-15,-23
-21,-27
-15,-27
-25,-31
-19,-33
-9,-37
-17,-35
-29,-39
-37,-45
-51,-43
-41,-35
-35,-33
-29,-29
-33,-21
-23,-17
-17,-11
-17,-9
-21,-7
-23,-3
-21,-3
-27,1
-29,-3
-21,1
-25,-3
-27,-7
-23,-7
-21,-1
-25,-5
-25,-1
-33,-7
-19,-1
-15,-1
-21,-3
-25,-5
-27,-1
-23,-3
-23,-7
-23,3
-7,5
-9,9
-13,13
5,5
9,-5
-5,-13
-15,-13
-21,-5
-23,-7
-23,-5
-29,-11
-35,-9
-39,1
-51,-11
-37,-9
-31,-9
-27,-1
-81,43
-161,21
-89,-67
205,-89
493,-55
571,85
493,21
199,-191
-21,-113
-45,-17
-53,-3
-59,-7
-67,-7
-65,-7
-65,-9
-67,-5
-61,-11
-59,-15
-51,-15
-51,-9
-45,-17
-41,-15
-41,-21
-37,-21
-31,-25
-27,-31
-21,-33
-19,-31
-25,-43
-27,-47
-35,-47
-37,-45
-31,-41
-41,-43
-43,-41
-39,-31
-31,-25
-25,-17
-31,-11
-23,-5
-25,-1
-27,1
-33,-1
-29,1
-33,1
-23,-1
-23,1
-23,5
-27,1
-29,-5
-29,-1
-25,1
-25,-1
-19,1
-19,1
-21,-3
-23,-1
-27,-3
-27,-1
-23,-3
-29,1
-17,1
-9,7
-13,11
-13,9
13,5
9,-5
1,-9
-11,-9
-19,-11
-21,-3
-27,5
-31,-5
-41,-5
-39,-11
-39,-9
-39,-7
-35,-3
-39,-7
-61,31
-163,11
-123,-67
131,-131
461,-39
553,81
495,133
217,-139
-31,-137
-59,-37
-51,-7
-61,-13
-63,-13
-67,-11
-67,-13
-63,-17
-63,-17
-57,-17
-53,-21
-51,-21
-51,-23
-43,-23
-37,-29
-29,-29
-33,-27
-29,-39
-25,-43
-25,-47
-19,-51
-25,-53
-31,-59
-29,-61
-41,-63
-43,-60
-43,-54
-35,-42
-39,-34
-17,-26
-11,-20
-19,-12
-17,-8
-23,-4
-25,-2
-23,0
-25,-2
-29,-2
-25,-2
-21,0
-21,0
-23,0
-21,-2
-15,-2
-17,-4
-19,-4
-19,-4
-15,-2
-17,-4
-21,-3
-19,-3
-17,-3
-17,1
-19,1
-23,-5
-17,-3
-21,3
-11,5
-9,7
-1,9
3,9
13,-1
7,-9
3,-15
-5,-7
-9,-3
-17,-1
-15,-3
-21,-3
-31,-7
-37,-9
-29,-3
-27,-5
-29,-7
-23,7
-129,27
-135,-21
55,-125
385,-47
549,35
507,181
345,9
9,-169
-67,-79
-53,-19
-53,-13
-57,-17
-57,-19
-63,-15
-59,-19
-55,-19
-55,-13
-53,-23
-47,-25
-45,-27
-39,-31
-35,-31
-31,-35
-29,-39
-41,-39
-25,-47
-21,-55
-21,-59
-19,-61
-25,-59
-23,-61
-29,-61
-33,-59
-29,-53
-27,-45
-17,-41
-13,-23
-13,-19
-17,-19
-19,-9
-17,-5
-15,-1
-23,-3
-23,-1
-27,-1
-21,-3
-29,-1
-23,-3
-25,-1
-27,1
-25,-5
-29,-3
-17,-1
-19,1
-29,-5
-21,-5
-21,-3
-21,3
-29,-3
-21,-7
-27,-3
-25,1
-17,3
-15,3
-17,5
-21,11
1,11
13,1
-3,-5
-17,-9
-21,-9
-21,-5
-21,-1
-31,-5
-33,-7
-37,-9
-39,-9
-37,-5
-37,-5
-33,-7
-33,9
-149,33
-137,-5
109,-83
433,-41
567,1
527,109
331,-19
-3,-165
-83,-83
-49,-17
-59,-7
-67,-9
-65,-13
-65,-9
-67,-11
-63,-15
-57,-13
-51,-15
-53,-17
-53,-19
-43,-17
-41,-23
-39,-25
-33,-27
-25,-25
-29,-35
-31,-43
-29,-43
-25,-47
-43,-51
-33,-51
-35,-45
-39,-41
-33,-35
-31,-29
-25,-25
-19,-17
-21,-11
-19,-7
-27,-3
-27,1
-27,3
-33,-3
-27,-1
-27,3
-27,3
-29,-1
-29,1
-27,3
-29,1
-25,-3
-23,-3
-21,-1
-27,-1
-23,-1
-21,-3
-29,1
-27,1
-27,1
-25,-5
-25,1
-17,11
-15,11
-13,15
3,13
9,-1
1,-7
-7,-11
-17,-3
-23,1
-23,-1
-25,-3
-29,-3
-39,-7
-41,-5
-35,-5
-29,-3
-31,-5
-53,27
-151,37
-109,-21
139,-81
439,-51
543,17
507,91
229,-149
-27,-149
-49,-33
-43,1
-53,1
-71,-7
-67,-7
-61,-3
-63,-5
-59,-11
-59,-13
-55,-9
-51,-11
-51,-13
-41,-13
-33,-17
-29,-21
-29,-25
-25,-27
-21,-23
-23,-35
-27,-43
-27,-43
-25,-41
-37,-45
-43,-45
-47,-43
-41,-35
-39,-29
-33,-23
-27,-13
-27,-5
-25,-5
-27,-5
-27,7
-27,3
-29,-1
-27,-1
-27,7
-27,5
-25,1
-23,1
-29,-1
-21,5
-23,-1
-27,1
-27,1
-19,3
-25,5
-31,-1
-27,-7
-27,-1
-23,-1
-27,-3
-21,7
-17,1
-5,5
-9,11
-21,15
-1,17
15,1
-1,-5
-9,-13
-21,-5
-19,-3
-25,5
-19,-1
-27,-3
-41,-3
-39,-7
-37,-3
-35,-3
-37,-7
-29,5
-135,43
-153,-9
67,-117
423,-65
571,25
523,127
261,-115
-19,-165
-53,-43
-53,-3
-57,-5
-65,-9
-71,-5
-61,-11
-65,-11
-61,-9
-61,-17
-57,-11
-49,-19
-47,-21
-41,-17
-45,-23
-27,-29
-35,-29
-25,-33
-15,-33
-17,-39
-19,-43
-21,-51
-29,-47
-23,-55
-37,-55
-39,-53
-39,-43
-41,-43
-27,-35
-21,-17
-27,-15
-21,-13
-27,-7
-27,-3
-31,1
-27,1
-25,-7
-27,-5
-37,1
-33,1
-25,-5
-29,-3
-23,1
-25,3
-33,1
-25,-3
-31,-3
-29,-1
-33,-7
-29,3
-27,1
-31,-5
-31,-5
-35,-3
-29,-1
-35,-1
-29,-3
-19,3
-11,9
-17,11
-11,9
11,1
-9,-1
-15,-9
-21,-7
-21,-3
-27,5
-39,1
-39,-7
-41,-7
-37,-3
-39,-5
-41,-3
-39,-7
-35,5
-113,39
-147,-11
9,-115
371,-67
549,29
519,149
329,-31
17,-145
-61,-73
-55,-19
-57,-9
-67,-11
-71,-11
-71,-15
-67,-17
-71,-11
-63,-21
-59,-19
-55,-23
-47,-25
-47,-27
-45,-27
-41,-31
-37,-37
-37,-41
-33,-47
-25,-55
-27,-55
-27,-63
-29,-69
-29,-63
-35,-65
-41,-65
-37,-59
-41,-53
-25,-41
-21,-29
-23,-21
-19,-13
-25,-9
-23,-5
-27,-3
-31,-3
-31,1
-33,-1
-29,-3
-25,1
-29,-1
-31,-1
-33,-1
-29,-3
-37,-1
-31,-1
-27,5
-29,-3
-27,-1
-29,-1
-33,-3
-33,-1
-33,-1
-27,-3
-29,-5
-35,-1
-33,5
-25,-1
-27,3
-31,9
-19,13
-11,15
5,-1
-3,-5
-19,-9
-27,-7
-17,-5
-27,1
-29,-3
-39,-5
-43,-3
-51,-5
-47,-5
-37,-7
-41,-7
-43,13
-129,29
-145,-23
19,-113
363,-53
527,27
495,167
315,29
-7,-163
-79,-85
-65,-21
-65,-13
-67,-15
-69,-11
-71,-11
-73,-17
-71,-17
-67,-21
-59,-23
-59,-27
-59,-27
-53,-27
-47,-29
-47,-35
-43,-37
-41,-39
-41,-47
-41,-55
-35,-57
-31,-57
-37,-61
-41,-65
-41,-61
-47,-55
-43,-53
-43,-51
-29,-39
-29,-27
-25,-21
-33,-17
-31,-9
-39,-11
-39,-5
-43,-5
-33,-1
-43,1
-39,-3
-37,-9
-31,-5
-35,-1
-35,-3
-43,-1
-37,-9
-39,-3
-39,-3
-43,-9
-41,-5
-31,-3
-31,-5
-43,-7
-47,-7
-41,-3
-39,-9
-37,-11
-35,-5
-27,3
-21,7
-31,5
-19,9
1,1
-17,-7
-19,-17
-27,-13
-25,-5
-35,-5
-41,-11
-43,-7
-51,-9
-53,-11
-55,-13
-43,-9
-45,-9
-39,3
-129,41
-151,3
21,-75
339,-51
535,-27
529,91
437,57
87,-173
-73,-115
-59,-23
-75,-5
-75,-11
-71,-11
-71,-7
-79,-7
-73,-15
-65,-17
-59,-13
-59,-13
-57,-15
-55,-21
-49,-21
-51,-21
-41,-25
-45,-29
-43,-33
-31,-33
-27,-41
-31,-47
-33,-51
-35,-49
-41,-51
-41,-49
-49,-47
-43,-41
-43,-35
-35,-25
-27,-19
-27,-11
-29,-9
-29,-5
-37,-3
-39,-1
-39,3
-33,1
-35,-1
-35,-1
-37,3
-43,1
-33,-1
-31,-1
-35,-3
-41,-3
-35,-3
-35,-3
-31,1
-35,-1
-37,-3
-39,-3
-35,-3
-35,-3
-41,-3
-29,1
-21,9
-21,11
-23,15
-3,15
-5,1
-19,-13
-25,-13
-29,-9
-33,-3
-39,-1
-35,-5
-45,-5
-45,-5
-47,-9
-47,-5
-45,-3
-41,-1
-93,37
-177,19
-59,-61
267,-65
525,-43
551,81
451,17
97,-181
-65,-99
-51,-13
-57,1
-67,-1
-75,-5
-83,-7
-75,-3
-69,-5
-67,-11
-71,-13
-63,-7
-53,-11
-49,-13
-45,-15
-43,-15
-47,-21
-37,-23
-33,-29
-33,-31
-27,-35
-29,-37
-29,-43
-33,-43
-39,-45
-45,-41
-47,-43
-47,-31
-43,-27
-41,-23
-37,-13
-35,-5
-25,-1
-33,-1
-37,1
-41,5
-37,7
-35,9
-37,1
-33,5
-37,5
-33,3
-35,3
-33,5
-31,5
-33,1
-27,1
-37,5
-33,5
-33,3
-29,1
-25,1
-33,3
-35,1
-39,-1
-29,3
-25,7
-17,9
-21,17
-17,19
1,13
-1,-1
-9,-7
-17,-5
-27,-1
-25,3
-27,5
-31,-1
-47,-3
-51,-3
-43,-1
-39,1
-41,-1
-39,1
-65,37
-153,23
-109,-53
165,-121
495,-45
571,103
471,97
157,-157
-47,-121
-55,-15
-59,1
-67,-5
-73,-7
-75,-5
-71,-5
-71,-11
-61,-9
-57,-9
-55,-15
-53,-15
-51,-13
-45,-15
-43,-19
-31,-23
-31,-25
-23,-29
-23,-33
-25,-39
-19,-45
-17,-49
-25,-53
-25,-55
-27,-53
-35,-47
-31,-41
-23,-35
-19,-27
-17,-17
-23,-11
-19,-5
-21,1
-25,1
-25,5
-37,3
-23,3
-21,5
-23,5
-23,3
-29,3
-23,5
-23,5
-23,1
-29,-1
-25,5
-21,3
-23,3
-27,1
-37,1
-25,3
-23,1
-21,1
-37,3
-11,7
-9,9
-15,15
-7,17
11,5
5,-7
-7,-11
-23,-3
-23,-1
-27,7
-21,-1
-31,-3
-43,-3
-45,-5
-43,-3
-35,-1
-29,-5
-31,11
-135,39
-157,-9
9,-101
339,-51
547,11
527,145
431,79
85,-165
-83,-113
-69,-25
-61,-7
-69,-13
-71,-15
-71,-15
-73,-15
-65,-15
-61,-19
-61,-15
-61,-19
-57,-25
-51,-27
-51,-25
-55,-31
-39,-37
-39,-41
-31,-41
-33,-47
-33,-53
-35,-57
-35,-59
-41,-61
-45,-61
-43,-57
-47,-53
-41,-43
-33,-39
-33,-29
-27,-17
-33,-13
-31,-11
-25,-7
-25,-5
-37,-5
-45,-7
-35,-5
-33,-1
-37,-3
-37,-7
-39,-5
-37,-3
-39,-3
-29,-3
-35,-3
-41,-1
-31,-5
-29,-11
-41,-7
-35,-5
-33,-5
-43,-11
-35,-7
-33,-1
-21,7
-27,7
-19,9
5,9
-7,-5
-19,-17
-21,-13
-31,-7
-29,-5
-35,-5
-41,-9
-43,-7
-49,-9
-43,-9
-47,-7
-39,-5
-41,-7
-65,25
-177,31
-127,-21
133,-91
465,-51
571,19
517,97
261,-125
-21,-167
-69,-55
-55,-5
-65,-5
-77,-11
-81,-9
-75,-7
-73,-9
-71,-13
-57,-11
-57,-11
-57,-17
-57,-17
-53,-21
-45,-19
-47,-21
-39,-25
-39,-27
-37,-31
-23,-37
-27,-39
-29,-41
-39,-43
-37,-47
-59,-49
-55,-47
-47,-41
-53,-35
-51,-35
-35,-25
-25,-17
-29,-13
-31,-11
-31,-9
-29,-3
-39,-3
-37,-5
-41,-5
-37,-5
-49,-7
-43,-9
-35,-7
-37,-5
-31,-5
-35,-7
-35,-9
-33,-7
-35,-7
-37,-11
-37,-13
-37,-11
-39,-7
-39,-9
-37,-11
-25,1
-25,1
-35,-1
-13,3
-1,-9
-21,-17
-29,-19
-33,-15
-31,-11
-39,-11
-45,-13
-49,-15
-55,-11
-57,-11
-53,-13
-53,-15
-39,-7
-89,27
-181,13
-85,-71
245,-93
527,-45
591,75
483,5
141,-177
-55,-117
-63,-23
-65,-5
-73,-5
-83,-13
-81,-15
-81,-11
-79,-15
-67,-19
-67,-19
-73,-19
-65,-17
-53,-23
-59,-25
-51,-25
-41,-27
-35,-31
-41,-37
-33,-37
-29,-37
-33,-49
-35,-51
-37,-53
-41,-51
-47,-51
-49,-53
-45,-45
-43,-33
-47,-33
-31,-23
-27,-17
-27,-13
-33,-11
-35,-9
-37,-3
-35,-3
-37,-7
-41,-3
-31,-9
-31,-3
-31,-5
-35,-9
-35,-9
-29,-1
-27,-9
-27,-9
-27,-5
-23,-3
-31,-11
-25,-9
-27,-7
-31,-7
-27,-7
-25,-9
-21,-5
-13,3
-11,5
-15,5
-1,3
-1,-9
-7,-15
-15,-19
-19,-13
-19,-5
-27,-7
-25,-11
-31,-9
-35,-13
-33,-11
-35,-9
-31,-13
-25,-13
-37,17
-131,23
-121,-41
101,-129
363,-43
435,75
385,113
155,-157
-25,-137
-45,-39
-43,-11
-51,-15
-63,-15
-67,-17
-63,-17
-61,-19
-63,-21
-59,-21
-57,-27
-57,-29
-43,-31
-41,-33
-39,-35
-43,-35
-41,-43
-33,-53
-35,-53
-25,-55
-31,-57
-39,-65
-37,-63
-37,-63
-29,-59
-37,-53
-35,-49
-25,-39
-23,-29
-25,-23
-23,-15
-27,-7
-33,-9
-35,-7
-33,-5
-29,-3
-39,-1
-43,-5
-39,-5
-35,-3
-31,-5
-41,-5
-33,-3
-31,-3
-33,-5
-33,-7
-37,-5
-31,-5
-35,-3
-35,-3
-43,-7
-35,-5
-31,-7
-33,-1
-25,3
-23,7
-11,5
5,-7
-9,-15
-27,-13
-31,-13
-29,-13
-51,-7
-33,-7
-39,-9
-49,-11
-49,-13
-47,-11
-51,-13
-45,-11
-47,5
-165,27
-151,-17
67,-103
395,-49
545,-7
497,125
349,37
9,-169
-89,-97
-65,-21
-69,-11
-75,-15
-77,-11
-79,-17
-75,-19
-69,-21
-65,-17
-67,-21
-63,-23
-57,-23
-51,-23
-55,-29
-55,-35
-45,-35
-41,-35
-45,-43
-43,-49
-39,-53
-35,-53
-39,-57
-49,-57
-45,-53
-49,-57
-47,-49
-43,-43
-31,-29
-27,-25
-31,-15
-31,-11
-25,-1
-35,1
-39,-5
-35,-5
-35,-1
-35,1
-35,-1
-43,1
-37,-1
-31,-1
-39,-3
-35,-3
-35,-3
-37,1
-31,3
-41,-3
-37,-7
-35,1
-29,-3
-45,-3
-33,-1
-21,9
-25,9
-25,13
-9,17
-3,1
-9,-3
-17,-11
-37,-7
-35,-1
-33,1
-35,-3
-43,-1
-45,-3
-47,-7
-47,-5
-47,-3
-41,-3
-61,19
-185,39
-149,-9
105,-83
439,-49
555,1
511,105
263,-91
-21,-153
-65,-57
-53,-5
-63,3
-73,-3
-77,-5
-77,-7
-69,-3
-75,-3
-69,-13
-63,-11
-63,-7
-67,-13
-51,-15
-47,-13
-43,-13
-43,-19
-39,-27
-35,-27
-33,-27
-37,-37
-33,-39
-35,-41
-45,-43
-51,-41
-51,-43
-51,-43
-51,-35
-45,-27
-43,-21
-37,-13
-37,-1
-35,-3
-31,-3
-37,1
-35,7
-37,7
-49,1
-39,3
-35,7
-37,9
-35,1
-37,1
-35,5
-41,3
-43,-1
-35,-1
-33,5
-31,5
-35,3
-35,9
-39,-1
-37,3
-25,9
-23,11
-23,11
-23,17
1,7
-7,1
-21,-11
-27,-5
-31,-1
-33,5
-39,5
-49,1
-45,1
-47,-3
-57,-1
-45,-1
-41,-1
-43,9
-147,47
-167,1
15,-109
357,-61
549,21
521,153
335,-43
27,-173
-63,-59
-57,-1
-73,-5
-75,-1
-71,-3
-75,-9
-75,-9
-77,-7
-67,-15
-67,-11
-61,-15
-59,-13
-51,-17
-45,-19
-45,-21
-41,-27
-37,-31
-35,-33
-33,-43
-29,-45
-35,-45
-31,-47
-35,-47
-47,-57
-45,-51
-41,-43
-45,-43
-43,-33
-33,-17
-31,-19
-31,-11
-41,-3
-25,1
-35,5
-33,-1
-37,3
-31,13
-31,1
-33,-3
-35,-3
-31,9
-33,1
-35,1
-29,1
-29,3
-31,5
-33,-1
-27,-1
-33,5
-35,1
-27,-1
-29,-1
-33,9
-25,1
-21,7
-17,9
-17,11
-17,13
7,11
5,-1
-9,-7
-19,-13
-23,-5
-23,1
-27,-1
-31,-3
-41,-5
-43,-7
-39,-3
-39,-5
-39,-9
-35,-3
-65,35
-169,13
-117,-77
211,-127
519,-25
551,121
463,125
145,-143
-53,-129
-53,-33
-63,-11
-61,-15
-61,-9
-75,-19
-65,-17
-61,-13
-63,-19
-53,-21
-55,-21
-53,-19
-49,-21
-47,-25
-35,-25
-29,-27
-27,-29
-25,-33
-23,-39
-25,-41
-27,-39
-21,-49
-25,-47
-29,-45
-35,-45
-35,-43
-31,-37
-21,-33
-19,-23
-13,-15
-13,-11
-19,-7
-19,-1
-25,-1
-19,-5
-25,-3
-17,3
-25,3
-23,-3
-25,-3
-21,3
-21,-3
-19,-3
-23,-1
-17,1
-23,-1
-31,-3
-23,-3
-21,-3
-19,1
-21,-3
-19,-1
-21,-1
-23,-1
-19,-5
-13,1
-9,5
-13,7
1,7
5,-3
-1,-11
-9,-11
-21,-9
-19,-3
-29,1
-31,-5
-33,-11
-37,-11
-39,-5
-41,-7
-45,-9
-41,-5
-45,9
-153,15
-131,-17
95,-95
433,-35
531,21
493,123
297,-3
-11,-125
-81,-67
-55,-27
-63,-15
-69,-17
-69,-15
-75,-21
-73,-19
-71,-21
-71,-21
-63,-27
-57,-27
-49,-25
-45,-27
-43,-35
-51,-41
-43,-35
-35,-47
-37,-47
-33,-57
-29,-57
-35,-63
-39,-63
-39,-59
-43,-65
-41,-65
-39,-59
-35,-51
-27,-47
-25,-33
-19,-27
-21,-19
-25,-11
-31,-11
-23,-13
-25,-13
-27,-9
-31,-9
-29,-9
-29,-13
-25,-9
-27,-9
-25,-13
-23,-11
-23,-9
-29,-13
-27,-11
-23,-7
-23,-11
-25,-13
-29,-13
-27,-17
-27,-9
-33,-13
-27,-9
-25,-3
-15,5
-17,1
-3,3
1,-13
-11,-19
-15,-21
-19,-17
-27,-17
-31,-7
-33,-15
-37,-15
-45,-17
-45,-15
-45,-11
-45,-15
-41,-15
-39,7
-151,33
-147,-13
71,-111
417,-51
565,7
531,125
323,-73
-9,-175
-73,-69
-59,-13
-61,-9
-69,-13
-73,-15
-71,-17
-67,-19
-63,-21
-61,-19
-65,-23
-53,-23
-49,-23
-49,-25
-43,-29
-33,-25
-37,-33
-37,-41
-25,-45
-29,-49
-31,-47
-27,-55
-31,-61
-37,-59
-31,-53
-43,-53
-47,-49
-43,-47
-31,-31
-29,-29
-25,-15
-25,-17
-23,-9
-31,-5
-27,-5
-25,-5
-31,-1
-31,-5
-25,-5
-25,1
-29,-1
-25,-5
-31,-7
-29,-5
-25,1
-29,-5
-27,-7
-17,-5
-21,1
-35,-5
-25,-9
-17,-5
-27,-1
-31,-7
-25,-7
-21,-5
-13,7
-11,11
-19,9
-5,7
11,-1
-7,-7
-7,-19
-13,-11
-17,-5
-21,-1
-27,-7
-37,-11
-35,-5
-37,-7
-43,-9
-37,-11
-29,-7
-27,13
-135,39
-149,-3
43,-119
391,-67
567,11
525,139
299,-101
-7,-161
-55,-49
-55,1
-49,-7
-65,-9
-63,-9
-65,-7
-63,-13
-59,-11
-49,-11
-55,-17
-53,-15
-43,-15
-41,-21
-37,-21
-33,-21
-27,-27
-25,-31
-25,-35
