Var1_1,Var1_2
153,-275
439,-191
571,-153
483,-109
101,-29
-33,1
-29,5
-39,-1
-47,-3
-51,3
-55,-1
-57,-5
-53,-1
-51,-1
-45,1
-45,-5
-45,1
-43,5
-43,-1
-43,-1
-35,3
-31,5
-19,7
-17,9
-9,11
-1,13
5,9
15,9
31,13
43,11
57,11
67,11
73,11
79,15
73,11
65,9
51,5
37,5
23,3
1,-3
-7,-7
-19,-7
-29,-11
-31,-13
-29,-13
-31,-13
-25,-11
-25,-17
-27,-11
-25,-7
-29,-9
-27,-11
-27,-9
-27,-9
-19,-5
-19,-9
-19,-9
-19,-9
-25,-11
-23,-13
-21,-13
-23,-13
-19,-13
-21,-15
-23,-17
-23,-13
-27,-15
-29,-21
-29,-19
-23,-17
-21,-17
-23,-23
-25,-23
-23,-19
-27,-21
-27,-23
-25,-25
-25,-23
-19,-23
-21,-23
-21,-23
-19,-19
-23,-21
-19,-23
-17,-17
-5,-7
5,-9
1,-19
19,-21
19,-23
-3,-33
-13,-27
-9,-31
-13,-31
-17,-21
-21,-27
-25,-31
-23,-27
-29,-31
-27,-31
-27,-33
-27,-29
-19,-23
-17,-31
-19,11
-83,39
-133,7
31,-247
351,-275
535,-163
583,-131
245,-35
3,1
-13,5
-29,1
-37,-3
-41,-1
-43,1
-37,3
-39,3
-41,1
-41,5
-41,-1
-41,1
-39,5
-35,7
-29,5
-27,5
-23,7
-19,11
-19,13
-13,15
-3,15
7,17
23,23
33,21
41,21
51,25
59,23
67,21
79,19
83,25
83,23
73,17
53,9
35,9
11,-1
-3,-7
-9,-9
-15,-9
-15,-9
-17,-13
-19,-13
-21,-11
-23,-11
-23,-13
-21,-11
-19,-11
-15,-5
-15,-9
-17,-7
-17,-5
-21,-9
-23,-11
-21,-11
-21,-7
-17,-9
-19,-15
-21,-11
-21,-9
-27,-17
-27,-19
-27,-19
-27,-19
-23,-17
-27,-23
-29,-21
-27,-17
-31,-23
-33,-25
-31,-23
-33,-25
-25,-23
-27,-27
-27,-23
-29,-21
-33,-21
-33,-27
-31,-23
-31,-23
-25,-23
-27,-23
-27,-23
-27,-17
-27,-17
-27,-29
-21,-17
-13,-13
-7,-19
1,-19
13,-27
3,-27
-23,-27
-21,-29
-21,-29
-27,-27
-27,-23
-31,-31
-35,-29
-33,-25
-35,-31
-37,-27
-35,-31
-33,-27
-33,-27
-29,-23
-37,23
-121,33
-133,-27
83,-267
377,-227
547,-149
485,-99
101,-21
-27,1
-35,1
-47,-3
-53,-9
-57,-7
-59,-5
-53,-5
-53,-5
-55,-3
-51,1
-55,-5
-55,-9
-51,-3
-51,1
-41,5
-39,3
-37,1
-33,5
-31,9
-25,7
-15,9
-7,9
11,13
21,15
31,13
41,17
47,15
53,13
61,9
65,15
65,11
49,9
31,-1
13,-1
-15,-9
-29,-13
-35,-17
-41,-21
-39,-17
-39,-21
-41,-21
-39,-17
-47,-21
-43,-23
-43,-21
-47,-19
-39,-19
-39,-19
-41,-21
-39,-15
-43,-19
-43,-21
-43,-19
-45,-21
-41,-17
-45,-19
-45,-23
-43,-21
-51,-23
-49,-25
-51,-29
-53,-29
-45,-25
-47,-29
-49,-29
-49,-27
-53,-31
-55,-33
-53,-29
-51,-29
-47,-27
-47,-33
-51,-33
-47,-29
-49,-31
-51,-35
-49,-31
-47,-29
-39,-35
-41,-27
-33,-23
-29,-23
-35,-27
-15,-31
-13,-37
-31,-33
-29,-27
-31,-37
-43,-35
-47,-31
-53,-33
-53,-37
-49,-35
-51,-35
-45,-33
-45,-35
-47,-33
-45,-31
-47,-27
-73,13
-155,27
-141,-33
147,-255
431,-183
557,-151
461,-113
67,-37
-55,-9
-47,-5
-55,-9
-59,-3
-61,-11
-65,-7
-63,-7
-69,-5
-67,-11
-65,-5
-63,-5
-57,-3
-57,-7
-55,-5
-49,-1
-53,-5
-49,-5
-41,1
-37,1
-25,7
-17,3
-7,1
3,9
7,5
19,5
31,5
41,5
55,5
61,9
59,9
57,13
31,7
15,5
-1,1
-19,-5
-23,-7
-35,-11
-43,-15
-43,-13
-49,-15
-47,-17
-45,-15
-47,-15
-41,-11
-39,-9
-41,-7
-41,-9
-43,-13
-41,-11
-37,-11
-41,-11
-35,-9
-35,-13
-37,-13
-35,-13
-39,-15
-39,-15
-37,-15
-39,-17
-35,-15
-35,-17
-35,-19
-37,-17
-39,-21
-41,-21
-39,-19
-41,-19
-37,-15
-39,-19
-37,-17
-37,-17
-43,-17
-43,-21
-39,-15
-39,-19
-23,-7
-19,-7
-23,-13
-21,-11
-7,-15
-11,-25
-27,-23
-27,-23
-27,-23
-35,-21
-37,-21
-41,-23
-45,-23
-45,-25
-43,-23
-39,-21
-37,-21
-37,-21
-37,-21
-31,-1
-79,29
-145,31
-83,-113
247,-269
469,-179
563,-143
419,-85
53,-15
-35,9
-41,7
-51,7
-57,9
-49,11
-53,3
-55,5
-53,9
-55,5
-57,3
-51,7
-47,9
-41,9
-39,9
-35,9
-31,11
-35,11
-25,11
-19,15
-13,17
-1,21
7,23
17,25
33,25
39,25
49,21
59,23
69,27
79,27
73,23
65,23
47,21
23,9
1,1
-13,-3
-21,-5
-23,-5
-27,-9
-31,-7
-33,-7
-37,-9
-37,-11
-35,-9
-31,-7
-25,-5
-27,-7
-31,-5
-27,-1
-31,-5
-33,-7
-27,-5
-27,-7
-21,-3
-21,-7
-25,-9
-23,-7
-29,-7
-27,-11
-27,-13
-29,-11
-25,-13
-29,-15
-29,-17
-27,-17
-37,-19
-37,-19
-33,-19
-31,-19
-29,-19
-29,-19
-31,-19
-29,-19
-37,-19
-37,-21
-35,-19
-33,-19
-27,-17
-27,-15
-23,-15
-19,-5
-15,-7
-17,-13
-9,-15
7,-17
7,-19
-13,-21
-17,-21
-17,-23
-27,-23
-33,-21
-35,-23
-35,-25
-27,-21
-31,-23
-31,-21
-27,-21
-33,-19
-33,-25
-27,-19
-47,33
-125,41
-101,-97
223,-293
473,-189
571,-145
425,-87
81,-9
-19,11
-19,11
-33,1
-43,5
-45,7
-55,3
-53,5
-53,3
-55,7
-43,7
-47,3
-47,5
-43,9
-47,7
-43,7
-39,11
-35,11
-25,13
-21,15
-17,19
-5,21
1,19
13,23
23,27
33,27
47,29
57,25
61,27
71,31
71,29
61,23
49,21
29,15
17,11
-3,-1
-19,-5
-25,-7
-37,-7
-39,-9
-39,-13
-39,-17
-35,-11
-35,-13
-37,-15
-37,-9
-45,-11
-45,-11
-41,-9
-35,-7
-35,-7
-37,-11
-37,-9
-39,-5
-43,-9
-41,-13
-39,-13
-41,-15
-37,-13
-37,-11
-39,-15
-41,-17
-45,-15
-47,-21
-47,-21
-47,-17
-41,-19
-43,-21
-45,-25
-45,-23
-47,-23
-49,-25
-47,-27
-47,-23
-39,-19
-45,-25
-43,-23
-43,-23
-49,-21
-43,-21
-43,-27
-35,-15
-23,-11
-27,-21
-21,-19
-3,-23
-23,-31
-35,-27
-29,-29
-35,-31
-37,-23
-39,-29
-45,-31
-45,-27
-49,-27
-51,-27
-49,-27
-47,-27
-43,-25
-41,-25
-41,-3
-99,27
-157,29
-93,-99
207,-267
469,-165
577,-139
325,-77
1,-15
-39,5
-53,-3
-61,-7
-63,-7
-65,-7
-59,-5
-61,-7
-61,-1
-57,-1
-63,-3
-65,-3
-57,-1
-55,1
-47,3
-49,-3
-43,3
-37,9
-37,3
-35,3
-27,3
-17,5
-5,7
3,5
15,5
29,5
35,5
43,7
55,9
61,11
63,13
53,11
37,5
17,9
-3,1
-23,-9
-31,-13
-37,-11
-37,-11
-41,-15
-45,-13
-43,-13
-51,-15
-49,-15
-49,-13
-45,-11
-39,-9
-41,-11
-41,-9
-39,-9
-45,-11
-45,-13
-43,-13
-45,-13
-35,-11
-37,-13
-41,-13
-39,-15
-47,-19
-47,-21
-43,-19
-47,-21
-39,-19
-45,-23
-45,-23
-43,-19
-51,-23
-49,-21
-45,-21
-47,-23
-39,-21
-45,-19
-39,-15
-33,-19
-35,-11
-27,-13
-25,-13
-25,-13
1,-15
-7,-23
-25,-21
-23,-21
-33,-33
-43,-29
-39,-21
-47,-29
-41,-27
-39,-27
-41,-25
-39,-27
-43,-27
-43,-29
-39,-27
-35,-21
-41,25
-131,37
-137,-7
107,-245
403,-203
547,-151
523,-119
159,-37
-21,5
-27,7
-35,7
-43,7
-53,3
-55,1
-55,1
-51,5
-47,7
-47,5
-47,3
-43,3
-47,5
-45,1
-41,1
-39,7
-29,7
-27,7
-21,7
-11,13
-11,9
1,9
13,13
27,15
43,19
53,11
63,13
73,15
71,15
71,15
73,15
61,15
47,13
31,11
9,3
-3,1
-19,-7
-29,-11
-29,-11
-27,-13
-31,-13
-27,-11
-27,-11
-27,-13
-31,-11
-31,-11
-29,-13
-23,-11
-21,-7
-21,-9
-21,-7
-21,-9
-23,-7
-25,-11
-25,-11
-23,-11
-19,-7
-17,-11
-21,-9
-21,-13
-25,-13
-27,-13
-25,-13
-23,-13
-23,-13
-23,-15
-23,-17
-23,-13
-25,-15
-29,-17
-25,-15
-23,-19
-21,-19
-23,-17
-21,-17
-17,-15
-19,-17
-13,-9
-3,-5
-1,-9
9,-11
25,-15
13,-23
-3,-19
-11,-23
-15,-31
-19,-23
-19,-23
-21,-23
-19,-23
-19,-23
-19,-21
-23,-23
-23,-23
-21,-21
-19,-21
-7,-1
-53,41
-123,47
-59,-125
257,-309
495,-185
593,-145
375,-65
49,3
-9,11
-17,9
-23,5
-37,5
-39,3
-35,5
-37,5
-31,9
-33,7
-33,9
-27,11
-33,5
-29,7
-23,9
-23,9
-13,13
-11,13
